85.58951958548278,62.48935096664354,-20.838959244429134,-69.98437,0.0,1.4621816717408365,0,0
85.59254638385028,62.4913809588179,-20.838959244429134,-64.9859,0.0,1.5116524991753977,0,0
85.60012793168426,62.5998800387606,-20.838959244429134,-59.98744,0.0,1.5700812809882336,0,0
85.60012793168426,62.601902754977345,-20.838959244429134,-54.989464,0.0,1.417304019923904,0,0
85.601641330868,62.5998800387606,-20.838959244429134,-49.989536,0.0,1.4600187796531827,0,0
85.59709385735914,62.600891396868974,-20.838959244429134,-44.99205,0.0,1.3784201655653305,0,0
85.59558045817539,62.60495138121769,-20.838959244429134,-39.994076,0.0,1.282526341128687,0,0
85.58800618629903,62.601902754977345,-20.838959244429134,-34.9961,0.0,1.240799520019209,0,0
85.57133696740493,62.5998800387606,-20.838959244429134,-29.996176,0.0,1.2768825854436727,0,0
85.55922249797732,62.5998800387606,-20.838959244429134,-24.99576,0.0,1.2382248542053276,0,0
85.55770182283595,62.596838688477874,-20.838959244429134,-19.995834,0.0,1.0973676580761094,0,0
85.5531616252847,62.597850046586245,-20.838959244429134,-14.995907,0.0,0.9809951961869956,0,0
85.5561884236522,62.60495138121769,-20.838959244429134,-9.99598,0.0,0.7912332193882321,0,0
85.5531616252847,62.601902754977345,-20.838959244429134,-4.9965415,0.0,0.7040459877316607,0,0
85.55467502446845,62.59176734602079,-20.838959244429134,0.010704743,0.0,0.49966058668360347,0,0
85.55164822610095,62.59886140469462,-20.838959244429134,4.9959917,0.0,0.369321355719876,0,0
85.55164822610095,62.596838688477874,-20.838959244429134,9.995918,0.0,0.18111330746251042,0,0
85.55012755095959,62.597850046586245,-20.838959244429134,14.996333,0.0,-0.12145486039116804,0,0
85.55164822610095,62.597850046586245,-20.838959244429134,19.99626,0.0,-0.32813480288496066,0,0
85.55164822610095,62.596838688477874,-20.838959244429134,24.995699,0.0,-0.5675227043866471,0,0
85.5531616252847,62.596838688477874,-20.838959244429134,29.995625,0.0,-0.9175748232337355,0,0
85.55467502446845,62.596838688477874,-20.838959244429134,34.994576,0.0,-1.110774974222295,0,0
85.5531616252847,62.6039327471517,-20.838959244429134,39.995968,0.0,-1.3070730346953496,0,0
85.5561884236522,62.596838688477874,-20.838959244429134,44.99589,0.0,-1.637446075619664,0,0
85.5561884236522,62.60596273932606,-20.838959244429134,49.99582,0.0,-1.8812314692695509,0,0
85.55770182283595,62.59886140469462,-20.838959244429134,54.995747,0.0,-2.138374838978052,0,0
85.55770182283595,62.597850046586245,-20.838959244429134,59.994698,0.0,-2.2728861495124875,0,0
85.56224929634482,62.59886140469462,-20.838959244429134,64.99316,0.0,-2.4742823825363303,0,0
85.56679676985368,62.59886140469462,-20.838959244429134,69.991135,0.0,-2.6407533368910663,0,0
